id,title,release_date,budget,revenue
56934,Bride of the Wind,2001-06-08,0.0,419414.0
32458,Forgotten Silver,1995-10-28,650000.0,0.0
9967,Uncommon Valor,1983-12-16,11000000.0,27900000.0
17494,Unlawful Entry,1992-06-26,23000000.0,57138719.0
759,Gentlemen Prefer Blondes,1953-07-14,2300000.0,5300000.0
10653,The Seven Year Itch,1955-06-01,1800000.0,12000000.0
21468,There's No Business Like Show Business,1954-12-16,4300000.0,7100000.0
31935,Too Late the Hero,1970-05-20,6250000.0,0.0
52616,Pavilion of Women,2001-03-16,5000000.0,1000000.0
9799,The Fast and the Furious,2001-06-22,38000000.0,207283925.0
10615,Pootie Tang,2001-06-29,7000000.0,3300000.0
271462,Russian Doll,2001-06-14,13000000.0,23727301.0
11826,Sexy Beast,2000-09-13,5000000.0,0.0
24470,"South of Heaven, West of Hell",2000-01-01,4000000.0,0.0
15564,Wolves,1999-03-01,18000000.0,5471376.0
60670,The Crimson Rivers,2000-09-26,2365000.0,0.0
10992,Cats & Dogs,2001-07-04,60000000.0,93375151.0
4248,Scary Movie 2,2001-07-04,45000000.0,141220678.0
3134,Baise-moi,2000-06-28,0.0,940944.0
8217,Alice,1990-12-25,19500000.0,373043.0
11950,Cannonball Run II,1984-06-29,20000000.0,28078073.0
12236,Speed Zone,1989-04-21,18000000.0,3077361.0
6106,Salvador,1986-04-23,4500000.0,1500000.0
11300,Something Wild,1986-11-07,0.0,8362969.0
32569,X: The Man with the X-Ray Eyes,1963-09-18,250000.0,0.0
20075,Nice Dreams,1981-07-24,0.0,37000000.0
28794,The House by the Cemetery,1981-08-14,785000.0,1845819.0
20197,Things Are Tough All Over,1982-08-04,0.0,21134374.0
10238,Cries and Whispers,1972-12-21,400000.0,0.0
32595,Howling III: The Marsupials,1987-01-01,2000000.0,0.0
18030,Kiss Me Deadly,1955-05-18,410000.0,726000.0
39875,Popcorn,1991-02-01,0.0,4205000.0
976,Sweet Smell of Success,1957-06-27,3400000.0,2500000.0
69605,Written on the Wind,1956-12-01,1300000.0,4300000.0
4780,Obsession,1976-08-01,1400000.0,4468000.0
11906,Suspiria,1977-02-01,20000000.0,7900000.0
12481,The Big Boss,1971-10-02,100000.0,0.0
13333,Game of Death,1978-03-22,13000000.0,0.0
78248,Adanggaman,2000-08-31,0.0,28.0
9517,Bully,2001-06-15,0.0,480811.0
24977,Michael Jordan to the Max,2000-05-05,0.0,21268532.0
73482,Siegfried & Roy: The Magic Box,1999-10-01,0.0,5231232.0
38965,18 Again!,1988-04-08,0.0,2567099.0
47817,1969,1988-08-18,0.0,5979011.0
31052,The Accidental Tourist,1988-12-23,0.0,32632093.0
4281,Appointment with Death,1988-04-15,0.0,960040.0
26044,Arthur 2: On the Rocks,1988-07-08,0.0,14681192.0
14911,Bat*21,1988-07-21,0.0,3184348.0
15592,Beaches,1988-12-21,20000000.0,57041866.0
30502,Big Top Pee-wee,1988-07-22,20000000.0,15122000.0
9599,The Blob,1988-08-05,10000000.0,8247943.0
94440,The Boost,1988-12-23,8000000.0,784990.0
17170,"Bright Lights, Big City",1988-04-01,25000000.0,16118077.0
34604,Casual Sex?,1988-04-22,0.0,12277096.0
14441,Clean and Sober,1988-08-10,0.0,8674093.0
9602,Coming to America,1988-06-28,30000000.0,288752301.0
41952,Criminal Law,1988-01-01,5000000.0,9974446.0
27397,Crossing Delancey,1988-09-16,0.0,16262415.0
9748,D.O.A.,1988-03-18,0.0,12706478.0
40095,Dead Heat,1988-05-06,5000000.0,3588626.0
10651,The Dead Pool,1988-07-12,20000000.0,37900000.0
10141,Dirty Rotten Scoundrels,1988-12-14,6500000.0,42039085.0
5680,"Elvira, Mistress of the Dark",1988-09-30,7500000.0,5596267.0
34053,Everybody's All-American,1988-11-04,0.0,12638294.0
25884,Feds,1988-10-28,0.0,3527636.0
26355,For Keeps,1988-01-15,0.0,17514553.0
10130,Gorillas in the Mist,1988-09-23,22000000.0,0.0
21362,High Spirits,1988-11-18,15000000.0,7399763.0
75889,The House on Carroll Street,1988-03-04,14000000.0,459824.0
49365,Lady in White,1988-04-22,4700000.0,0.0
13704,License to Drive,1988-07-06,8000000.0,22433275.0
13482,The Milagro Beanfield War,1988-03-18,22000000.0,14000000.0
34014,Moon Over Parador,1988-09-09,20000000.0,0.0
47818,A Night in the Life of Jimmy Reardon,1988-07-21,0.0,6264058.0
3543,Bagdad Cafe,1987-11-12,0.0,3587303.0
13965,Return to Snowy River,1988-03-24,6830000.0,10743000.0
58434,Rocket Gibraltar,1988-09-02,0.0,187349.0
18197,Running on Empty,1988-09-07,0.0,2835116.0
70842,Salome's Last Dance,1988-05-06,0.0,331000.0
38909,Salsa,1988-07-09,0.0,8892589.0
17126,Satisfaction,1988-02-12,0.0,8.0
38558,Shakedown,1988-05-06,6000000.0,0.0
9717,Shoot to Kill,1988-02-12,0.0,29300000.0
11966,Short Circuit 2,1988-07-06,10000000.0,21630088.0
2605,Short Circuit,1986-05-09,10000000.0,40697761.0
25497,Stormy Monday,1988-05-01,0.0,1791328.0
50203,Sweet Hearts Dance,1988-09-23,0.0,3790493.0
26798,Switching Channels,1988-03-05,18000000.0,9129999.0
91445,The Telephone,1988-01-22,0.0,99030.0
41428,Tetsuo: The Iron Man,1989-07-01,55500.0,0.0
8463,Torch Song Trilogy,1988-01-01,0.0,4865997.0
41974,Track 29,1988-05-15,5000000.0,429028.0
28176,Tucker: The Man and His Dream,1988-08-12,23000000.0,19652638.0
26603,Vice Versa,1988-02-25,0.0,13664060.0
33172,Watchers,1988-12-02,0.0,940173.0
29095,Waxwork,1988-06-17,3000000.0,808114.0
12582,Without a Clue,1988-10-21,0.0,8539181.0
10001,Young Einstein,1988-12-15,24900000.0,5000000.0
25678,American Ninja 2: The Confrontation,1987-05-01,350000.0,4000000.0
25682,American Ninja 3: Blood Hunt,1989-02-24,0.0,902152.0
32049,Best of the Best 2,1993-01-01,0.0,6500000.0
22711,Blaze,1989-12-15,0.0,19131000.0
19124,Blind Fury,1989-08-17,20000000.0,2692037.0
53150,C.H.U.D. II: Bud the Chud,1989-05-05,49200000.0,62405000.0
3064,Chances Are,1989-03-10,16000000.0,16300000.0
86093,Cookie,1989-08-23,0.0,1869180.0
4925,Dead Bang,1989-03-24,0.0,8125592.0
30352,Disorganized Crime,1989-04-14,0.0,7723506.0
15142,Dream a Little Dream,1989-03-03,0.0,5552441.0
14550,The Dream Team,1989-04-07,14000000.0,28890240.0
21721,Eddie and the Cruisers,1983-09-23,0.0,4786789.0
116014,Enemies: A Love Story,1989-12-13,9500000.0,7754571.0
11828,Erik the Viking,1989-09-22,0.0,1932642.0
10551,Family Business,1989-12-15,0.0,12195695.0
41969,The Girl in a Swing,1988-09-29,0.0,747013.0
1380,Gleaming the Cube,1989-01-13,10000000.0,2777280.0
19157,Going Overboard,1989-05-11,200000.0,0.0
11465,Great Balls of Fire!,1989-06-30,17000000.0,13741060.0
17190,Gross Anatomy,1989-10-20,8500000.0,11604598.0
14776,How to Get Ahead in Advertising,1989-05-05,0.0,418053.0
32855,In Country,1989-09-15,18.0,3531971.0
29185,An Innocent Man,1989-10-06,0.0,20047604.0
505,Johnny Handsome,1989-09-12,20000000.0,7237794.0
12774,Last Exit to Brooklyn,1989-10-11,0.0,1730005.0
14621,Lean On Me,1989-03-03,10000000.0,31906454.0
19118,Let It Ride,1989-08-18,18000000.0,4900000.0
15138,Little Monsters,1989-08-25,7000000.0,793775.0
17362,Loverboy,1989-04-28,0.0,3960327.0
8216,Meet the Feebles,1989-08-12,750000.0,0.0
9686,New York Stories,1989-03-10,15000000.0,10763469.0
43345,Old Gringo,1989-10-06,26000000.0,3574256.0
31606,The Package,1989-08-25,16000000.0,10647219.0
27607,Parents,1989-01-27,3000000.0,870532.0
20006,Pink Cadillac,1989-05-26,19000000.0,12100000.0
8867,The Punisher,1989-10-05,9000000.0,54700105.0
11467,America's Sweethearts,2001-07-17,64400000.0,138191428.0
327,Brother,2000-09-09,12000000.0,15250000.0
1548,Ghost World,2001-07-20,7000000.0,8800000.0
13403,Hedwig and the Angry Inch,2001-07-20,6000000.0,3660081.0
552,Bread and Tulips,2000-03-03,0.0,8500000.0
33379,Greenfingers,2001-07-27,0.0,1443067.0
47574,The Monkey's Mask,2000-09-27,0.0,6831.0
20307,Renegades,1989-06-02,66190000.0,2602149.0
19142,The Return of Swamp Thing,1989-05-11,4000000.0,192816.0
24254,Rude Awakening,1989-08-16,0.0,3169719.0
19236,Santa Sangre,1989-05-01,787000.0,0.0
32261,Scandal,1989-03-03,0.0,8800000.0
11185,"See No Evil, Hear No Evil",1989-05-12,18000000.0,46908987.0
47045,She's Out of Control,1989-04-14,0.0,12065892.0
12521,Shocker,1989-10-27,5000000.0,16554699.0
12478,Skin Deep,1989-03-03,8500000.0,45000000.0
31083,Some Girls,1988-09-09,0.0,401421.0
30666,Stepfather II: Make Room For Daddy,1989-11-03,1500000.0,1519796.0
25155,The Stepfather,1987-01-22,20000000.0,31198531.0
16560,Tap,1989-02-12,0.0,9114702.0
22102,Troop Beverly Hills,1989-03-22,18000000.0,8500000.0
6951,Turner & Hooch,1989-07-28,13000000.0,71079915.0
11959,UHF,1989-07-21,5000000.0,6157157.0
249,The War of the Roses,1989-12-08,26000000.0,160188546.0
11342,Warlock,1989-06-01,7000000.0,1700000.0
24126,Warlock: The Armageddon,1993-05-01,3000000.0,3902679.0
8494,Weekend at Bernie's II,1993-07-09,7000000.0,12741891.0
26535,Billy Liar,1963-06-05,0.0,35609.0
41784,Black Robe,1991-09-05,11000000.0,8211952.0
27431,The Cat o' Nine Tails,1971-02-11,1000000.0,1204739.0
2148,The Cotton Club,1984-12-14,58000000.0,25928721.0
11308,The Hotel New Hampshire,1984-03-09,7500000.0,5100000.0
53119,Left Luggage,1998-03-30,0.0,100544.0
27813,Basket Case,1982-04-14,35000.0,0.0
57745,Orphans,1998-09-03,0.0,49501.0
41951,Chocolat,1988-05-18,18500000.0,0.0
4484,La Cage aux folles,1978-10-25,1100000.0,20424259.0
11684,La Cage aux folles II,1980-12-10,0.0,6950125.0
20391,Paint Your Wagon,1969-10-15,20000000.0,31678778.0
12584,The Shootist,1976-08-11,0.0,8091910.0
70042,Theremin: An Electronic Odyssey,1994-01-29,0.0,253311.0
17169,Any Which Way You Can,1980-12-17,15000000.0,70687344.0
39176,The Awakening,1980-07-31,4798235.0,6879667.0
19267,The Big Brawl,1980-09-10,6000000.0,8527743.0
1933,The Others,2001-08-02,17000000.0,210002906.0
21055,All Over the Guy,2001-03-07,0.0,1051948.0
24936,The Deep End,2001-01-21,3000000.0,10031529.0
80070,On the Edge,2001-08-10,7000000.0,0.0
9683,Bubble Boy,2001-08-24,0.0,5007209.0
2294,Jay and Silent Bob Strike Back,2001-08-22,22000000.0,33788161.0
37920,An American Rhapsody,2001-06-22,0.0,850225.0
22230,Happy Accidents,2000-01-25,0.0,688510.0
206412,Lisa Picard Is Famous,2000-05-14,0.0,112521.0
742,Together,2000-08-25,0.0,214390.0
15104,Tortilla Soup,2001-08-21,0.0,4574762.0
