id,title,budget,revenue,date_id
527,Once Were Warriors,185000.0,2201126.0,19940902
18220,Poison Ivy II: Lily,4380750.0,1947000.0,19960116
6950,Outbreak,50000000.0,189859560.0,19950310
101,Leon: The Professional,16000000.0,45284974.0,19940914
63020,The Perez Family,11000000.0,2832826.0,19950512
680,Pulp Fiction,8000000.0,213928762.0,19940910
41478,Panther,286281.0,6834525.0,19951110
25296,Pushing Hands,400000.0,152322.0,19920201
40156,Priest,8000000.0,4176932.0,19940101
11450,Quiz Show,130000000.0,119269486.0,19940916
10452,Queen Margot,17000000.0,217408513.0,19940513
12106,The Quick and the Dead,32000000.0,18552460.0,19950209
161495,Roommates,22000000.0,12400000.0,19950301
109,Three Colors: White,6500000.0,11118000.0,19940126
159185,"Red Firecracker, Green Firecracker",6000000.0,11918069.0,19941014
28033,Stuart Saves His Family,1200000.0,2500000.0,19950412
22586,The Swan Princess,35000000.0,9771658.0,19941118
2164,Stargate,55000000.0,196567262.0,19941027
11395,The Santa Clause,22000000.0,189833357.0,19941110
278,The Shawshank Redemption,25000000.0,28341469.0,19940923
87078,Suture,1380000.0,102780.0,19930914
20306,Swimming with Sharks,3735600.0,635064.0,19940910
9067,Tank Girl,25000000.0,4064495.0,19950331
193,Star Trek: Generations,38000000.0,120000000.0,19941117
25066,Tales from the Hood,6000000.0,12000000.0,19950524
46797,Tom & Viv,1290000.0,1129000.0,19940415
36141,The Underneath,6500000.0,809686.0,19950428
1587,What's Eating Gilbert Grape,11000000.0,10032765.0,19931217
9271,Virtuosity,30000000.0,24048000.0,19950804
19855,The War,3000000.0,1524966.0,19941104
236,Muriel's Wedding,3000000.0,15119639.0,19940929
48287,The Baby-Sitters Club,15000000.0,109000000.0,19950818
3049,Ace Ventura: Pet Detective,15000000.0,107217396.0,19940204
2759,"The Adventures of Priscilla, Queen of the Desert",1000000.0,11220670.0,19940531
10497,Bitter Moon,5000000.0,1862805.0,19920902
9331,Clear and Present Danger,62000000.0,215887717.0,19940803
10731,The Client,45000000.0,117615211.0,19940720
9495,The Crow,15000000.0,94000000.0,19940511
29973,Cobb,20000000.0,1007583.0,19941202
888,The Flintstones,46000000.0,341631208.0,19940526
13,Forrest Gump,45000000.0,677945399.0,19940706
712,Four Weddings and a Funeral,6000000.0,254700832.0,19940309
16295,Higher Learning,3500000.0,38290723.0,19950111
48992,I Like It Like That,5000000.0,1777020.0,19941014
10879,I Love Trouble,45000000.0,61947267.0,19940629
10660,It Could Happen to You,1253000.0,1731000.0,19940729
10714,The Jungle Book,13500000.0,145969.0,19941223
8587,The Lion King,45000000.0,788241776.0,19940623
1689,Little Buddha,35000000.0,4858139.0,19931201
11596,New Nightmare,14000000.0,18090181.0,19941013
854,The Mask,23000000.0,351583407.0,19940729
9359,Maverick,2500000.0,6291958.0,19940520
23333,Mrs. Parker and the Vicious Circle,27000000.0,13200000.0,19940907
36593,The Naked Gun 33⅓: The Final Insult,30000000.0,51132598.0,19940318
2788,Reality Bites,11500000.0,20079850.0,19940218
10427,Red Rock West,8000000.0,2000000.0,19930708
11011,Ri¢hie Ri¢h,40000000.0,93945766.0,19941219
49803,Safe Passage,200000.0,1395610.0,19941201
8987,The River Wild,45000000.0,187488.0,19940930
1637,Speed,30000000.0,350448145.0,19940609
8831,Timecop,27000000.0,101646581.0,19940915
36955,True Lies,600000.0,378882411.0,19940714
10449,When a Man Loves a Woman,5000000.0,50021959.0,19940429
12160,Wyatt Earp,63000000.0,25052000.0,19940624
40480,Bad Company,8000000.0,6881566.0,19950120
29444,S.F.W.,1500000.0,14796236.0,19940915
26352,A Low Down Dirty Shame,10000000.0,29392418.0,19941123
22067,Jason's Lyric,7000000.0,20851521.0,19940928
11667,Street Fighter,35000000.0,99423521.0,19941222
32502,Coldblooded,10000000.0,18610260.0,19950915
267188,Desert Winds,225000000.0,419651413.0,19971231
28732,Fall Time,500000.0,142666.0,19950513
42981,Frank and Ollie,21000000.0,31635150.0,19951020
226229,Mirage,30000000.0,27674124.0,19951121
8011,Highlander: The Final Dimension,5400000.0,36800000.0,19941129
171857,Federal Hill,4600000.0,1432799.0,19950224
18069,8 Seconds,750000.0,1757270.0,19940225
2758,Addams Family Values,222000.0,48919043.0,19931119
10436,The Age of Innocence,34000000.0,32255440.0,19930917
13595,Airheads,49000000.0,8685794.0,19940805
46094,The Air Up There,17080000.0,21011500.0,19940107
16771,Barcelona,3200000.0,6463286.0,19940729
11041,The Beverly Hillbillies,1500000.0,111898845.0,19931015
306,Beverly Hills Cop III,50000000.0,119208989.0,19940524
26203,Blink,2100000.0,16668552.0,19940126
178,Blown Away,50000000.0,30156002.0,19940701
4722,Body Snatchers,75000000.0,428868.0,19930609
1607,A Bronx Tale,22000000.0,17287898.0,19930914
26391,Cabin Boy,14000000.0,3662459.0,19940107
117553,Calendar Girl,13000000.0,2570145.0,19930903
6075,Carlito's Way,30000000.0,36516012.0,19931110
11310,City Slickers II: The Legend of Curly's Gold,259000.0,921000.0,19940610
18658,Clean Slate,433000.0,7355425.0,19940506
9350,Cliffhanger,70000000.0,255000211.0,19930528
9612,Coneheads,152000.0,1000000.0,19930723
2124,Color of Night,40000000.0,19726050.0,19940819
49299,Dangerous Game,10000000.0,17700000.0,19931119
9571,Dazed and Confused,6900000.0,7993039.0,19930924
9739,Demolition Man,4200000.0,159055768.0,19931008
18551,Flesh and Bone,3648751.0,9488998.0,19931105
25440,Widows' Peak,20000000.0,4600000.0,19940513
9024,For Love or Money,30000000.0,11146270.0,19931001
37233,The Firm,42000000.0,270248367.0,19930630
1634,Free Willy,20000000.0,153698625.0,19930716
35588,Geronimo: An American Legend,18200000.0,18635620.0,19931210
41579,Getting Even with Dad,30000000.0,1831577.0,19940617
4916,Guilty as Sin,8000000.0,22886222.0,19930604
2019,Hard Target,18000000.0,74189677.0,19930820
31642,Heaven & Earth,250000.0,168237.0,19931224
9255,Hot Shots! Part Deux,25000000.0,133752825.0,19930521
9386,In the Line of Fire,40000000.0,176997168.0,19930708
7984,In the Name of the Father,13000000.0,65796862.0,19931212
15765,What's Love Got to Do with It,1000000.0,5457664.0,19930609
6,Judgment Night,5000000.0,12136938.0,19931015
329,Jurassic Park,63000000.0,920100000.0,19930611
10909,Kalifornia,9000000.0,2395231.0,19930901
507,Killing Zoe,1500000.0,418961.0,19931001
34024,King of the Hill,15000000.0,1182273.0,19930820
9593,Last Action Hero,85000000.0,137298489.0,19930618
22317,Lightning Jack,17610801.0,7005528.0,19940311
1413,M. Butterfly,7000000.0,1499795.0,19930909
12121,Made in America,22000000.0,188072649.0,19930527
10502,The Man without a Face,9000000.0,24760338.0,19930825
10440,Manhattan Murder Mystery,13500000.0,11285588.0,19930818
9516,Menace II Society,25000000.0,27900000.0,19930526
2320,Executive Decision,55000000.0,121969216.0,19960315
11971,Much Ado About Nothing,8000000.0,129000000.0,19930507
2625,Mr. Jones,20000000.0,5642478.0,19931008
31911,Mr. Wonderful,1300000.0,3600000.0,19931015
788,Mrs. Doubtfire,25000000.0,441286195.0,19931124
11231,The Next Karate Kid,12000000.0,15826984.0,19940718
10447,No Escape,20000000.0,15340000.0,19940429
9300,Orlando,4000000.0,27100000.0,19920901
9559,A Perfect World,30000000.0,135130999.0,19931124
9800,Philadelphia,26000000.0,206678440.0,19931222
713,The Piano,28000000.0,116700000.0,19930519
8291,Poetic Justice,14000000.0,27515786.0,19930723
18133,The Program,2900000.0,23042200.0,19930924
25557,The Puppet Masters,20000000.0,8638072.0,19941021
10872,The Ref,11000000.0,11439193.0,19940309
1245,The Remains of the Day,11500000.0,23237911.0,19931105
11858,Renaissance Man,40000000.0,24332324.0,19940603
7007,Rising Sun,12500000.0,107198790.0,19930730
5550,RoboCop 3,17759769.0,10696210.0,19930417
8005,Robin Hood: Men in Tights,20000000.0,35739755.0,19930728
2088,Romeo Is Bleeding,11500000.0,3275585.0,19930913
47889,Ruby in Paradise,800000.0,1001437.0,19931008
14534,Rudy,12000000.0,22750363.0,19930917
56583,The Saint of Fort Washington,20000000.0,36620508.0,19931103
41878,Savage Nights,21000000.0,4383538.0,19920819
424,Schindler's List,22000000.0,321365567.0,19931129
35233,The Scout,20000000.0,7000000.0,19940930
14291,Searching for Bobby Fischer,18300000.0,7266383.0,19930813
11236,The Secret Garden,15000000.0,37100000.0,19930813
11592,Serial Mom,13000000.0,7820688.0,19940413
8850,The Shadow,25000000.0,48063435.0,19940701
10445,Shadowlands,22000000.0,2750000.0,19931225
695,Short Cuts,150000000.0,6110979.0,19930905
43535,A Simple Twist of Fate,25000000.0,19844979.0,19940902
12519,Sirens,125000.0,7770731.0,19931001
23210,Six Degrees of Separation,200000000.0,586090727.0,19931208
858,Sleepless in Seattle,21000000.0,227799884.0,19930624
867,Sliver,40000000.0,116300000.0,19930521
78,Blade Runner,28000000.0,33139618.0,19820625
13203,Son in Law,1114000.0,36448200.0,19930702
10442,So I Married an Axe Murderer,20000000.0,11585483.0,19930730
9607,Super Mario Bros.,48000000.0,20915465.0,19930528
17585,Surviving the Game,7400000.0,7690013.0,19940415
9057,Terminal Velocity,50000000.0,16478900.0,19940923
20967,Thirty Two Short Films About Glenn Gould,19000000.0,18755936.0,19931126
10635,Threesome,40000000.0,12300000.0,19940408
9479,The Nightmare Before Christmas,18000000.0,75634409.0,19931009
10057,The Three Musketeers,4000000.0,53898845.0,19931111
11969,Tombstone,25000000.0,56505065.0,19931225
319,True Romance,750000.0,12281551.0,19930909
15139,The Pagemaster,27000000.0,13670688.0,19941123
161158,"Paris, France",3500000.0,1115493.0,19940204
85247,Killer,12000000.0,8880045.0,19940914
24405,Chasers,60000000.0,1596687.0,19940422
8223,Kika,2000000.0,7610785.0,19931028
41653,The Slingshot,58000000.0,8638163.0,19930924
23637,"Ciao, Professore!",8500000.0,7200000.0,19921001
17600,Spanking the Monkey,200000.0,27426335.0,19940115
21352,Andre,40000000.0,915840.0,19940817
37345,Princess Caraboo,166000.0,3021629.0,19940916
25403,Dear Diary,5000000.0,548192.0,19931012
771,Home Alone,2000000.0,476684675.0,19901109
251,Ghost,22000000.0,505000000.0,19900712
812,Aladdin,450000.0,504050219.0,19921125
280,Terminator 2: Judgment Day,100000000.0,520000000.0,19910701
581,Dances with Wolves,22000000.0,424208848.0,19901109
80350,Tough and Deadly,20000000.0,21972336.0,19950214
268,Batman,35000000.0,411348924.0,19890623
274,The Silence of the Lambs,500000.0,272742922.0,19910201
408,Snow White and the Seven Dwarfs,1488423.0,184925486.0,19371220
10020,Beauty and the Beast,25000000.0,377350553.0,19911113
10895,Pinocchio,2600000.0,84300000.0,19400223
114,Pretty Woman,14000000.0,463000000.0,19900323
41043,Window to Paris,5000000.0,14879423.0,19931201
576,The Wild Bunch,6244087.0,638641.0,19690617
59146,The Wooden Man's Bride,25000000.0,2000000.0,19940205
124472,A Great Day in Harlem,30000000.0,114663461.0,19940927
30528,Bye Bye Love,25000000.0,31055440.0,19950316
7300,One Fine Day,3000000.0,97529550.0,19961220
10824,Candyman: Farewell to the Flesh,3000000.0,13940383.0,19950317
275,Fargo,2000000.0,60611975.0,19960405
25059,Homeward Bound II: Lost in San Francisco,2000000.0,32709423.0,19960308
11827,Heavy Metal,9300000.0,13485145.0,19810807
8766,Hellraiser: Bloodline,4000000.0,16675000.0,19960308
23570,The Pallbearer,8000000.0,188126.0,19960503
54850,Loaded,500000.0,18197518.0,19960412
51242,Bread and Chocolate,50000000.0,7033683.0,19740505
10112,The Aristocats,800000.0,55675257.0,19701223
46029,Two Much,450000.0,1400000.0,19960214
88893,Scream of Stone,1436000.0,2015000.0,19910101
52873,My Favorite Season,200000000.0,379751131.0,19930514
123505,A Modern Affair,5000000.0,38610009.0,19960906
340210,Condition Red,12850990.0,3983997.0,19951208
12520,The Last Supper,1000000.0,442965.0,19950908
1592,Primal Fear,30000000.0,102616183.0,19960403
166901,Rude,8000000.0,6692182.0,19950908
36447,Carried Away,1000000.0,19840000.0,19960126
19042,All Dogs Go to Heaven 2,3500000.0,8620678.0,19960329
47449,Denise Calls Up,1500000.0,173066.0,19950517
40926,Frisk,8000000.0,1200000.0,19960322
2021,Jack & Sarah,12000000.0,218626.0,19950602
61752,Girl 6,50000000.0,4939939.0,19960322
287305,Peanuts – Die Bank zahlt alles,2000000.0,3600000.0,19960321
10684,Courage Under Fire,46000000.0,100860818.0,19960704
954,Mission: Impossible,10000000.0,457696359.0,19960522
68445,Cold Fever,70000000.0,75871032.0,19950210
8840,DragonHeart,57000000.0,115267375.0,19960531
16417,Yankee Zulu,10000000.0,77527732.0,19931201
10539,James and the Giant Peach,38000000.0,28921264.0,19960412
47502,Faithful,290000.0,9789900.0,19960403
11902,Underground,14000000.0,7000000.0,19950411
25087,Bloodsport II,27000000.0,684351.0,19960301
5801,Pather Panchali,7500000.0,536364.0,19550826
3065,Mystery Science Theater 3000: The Movie,18000000.0,24007324.0,19960419
318177,Tarantella,9800000.0,17164377.0,19960315
2300,Space Jam,80000000.0,250200000.0,19961115
8069,Barbarella,9000000.0,2500000.0,19681010
288173,Hostile Intentions,40000000.0,108332743.0,19950101
187851,They Bite,5000000.0,5000000.0,19960101
27768,Some Folks Call It a Sling Blade,100000000.0,58228460.0,19940326
221917,The Run of the Country,35000000.0,27100000.0,19950922
8072,Alphaville,220000.0,3500000.0,19650505
88030,Tigrero: A Film That Was Never Made,1154000.0,1798500.0,19940101
83857,Windows,3500000.0,20200000.0,19800118
33245,It's My Party,1100000.0,6149791.0,19960322
124460,Country Life,1520000.0,3158000.0,19941027
40001,Mrs. Winterbourne,25000000.0,10070000.0,19960419
29621,Solo,20000000.0,34560577.0,19961023
117730,Under The Domim Tree,7000000.0,249610.0,19940101
48260,Butterfly Kiss,150000000.0,373062864.0,19950818
753,Faces,275000.0,121059225.0,19681124
9103,The Quest,30000000.0,57400547.0,19960419
90214,Cosi,150000000.0,356613439.0,19960304
10990,Mulholland Falls,5000000.0,19595168.0,19960426
12233,Oliver & Company,31000000.0,74151346.0,19881118
36355,Flipper,25530000.0,20080020.0,19960517
37667,Captives,13000000.0,33750478.0,19940503
11876,The Horseman on the Roof,35000000.0,15000000.0,19950920
62364,Mouth to Mouth,13000000.0,5701481.0,19951110
73183,"The Haunted World of Edward D. Wood, Jr.",300000.0,4160000.0,19960501
9100,The Craft,15000000.0,24769466.0,19960503
40507,Original Gangstas,4800000.0,3014000.0,19960510
9802,The Rock,75000000.0,335062621.0,19960606
21588,Cemetery Man,4000000.0,345872.0,19940325
664,Twister,3000000.0,494471524.0,19960510
11867,Barb Wire,5000000.0,3793614.0,19960502
314352,Honeymoon,30000000.0,6552255.0,19960411
9323,Ghost in the Shell,1200000.0,2287714.0,19951118
10280,Thinner,1000000.0,10139416.0,19961025
10535,Spy Hard,18000000.0,1923918.0,19960524
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1800000.0,9440272.0,19640129
40751,Ashes of Time,20000000.0,77912251.0,19940916
9826,The Phantom,45000000.0,17300889.0,19960606
9879,Striptease,50000000.0,113309743.0,19960628
7095,Jack,45000000.0,58620973.0,19960809
46732,The Grass Harp,10000000.0,213982.0,19950910
627,Trainspotting,4000000.0,16491080.0,19960223
32872,Til There Was You,10000000.0,1905058.0,19970530
602,Independence Day,75000000.0,816969268.0,19960625
9566,The Fan,55000000.0,18626419.0,19960815
10545,The Hunchback of Notre Dame,100000000.0,100138851.0,19960621
9894,The Cable Guy,47000000.0,102825796.0,19960610
11543,Kingpin,27000000.0,25023434.0,19960704
9268,Eraser,10000000.0,242295562.0,19960621
9327,The Nutty Professor,54000000.0,128769345.0,19960626
42005,A Hungarian Fairy Tale,32400000.0,34598750.0,19870101
44535,Somebody to Love,1500000.0,2800000.0,19940927
44495,A Very Natural Thing,16000000.0,52545707.0,19740101
11228,Daylight,2000000.0,159212469.0,19961206
10779,The Frighteners,30000000.0,29359216.0,19960718
26748,Lone Star,5000000.0,13269963.0,19960621
9294,Phenomenon,32000000.0,152036382.0,19960705
11363,She's the One,3500000.0,9482579.0,19960826
31546,American Buffalo,20000000.0,665450.0,19960913
18550,Fled,25000000.0,17193231.0,19960719
11511,Kazaam,20000000.0,9705840.0,19960717
69895,Stefano Quantestorie,4200000.0,1792414.0,19930526
11962,Joe's Apartment,3000000.0,4619014.0,19960726
2925,The First Wives Club,26000000.0,116400000.0,19960920
28628,Stonewall,5000000.0,388789.0,19951001
3595,Ransom,80000000.0,309492681.0,19961108
9308,High School High,3000000.0,21302121.0,19961025
92381,Phat Beach,13000000.0,3558669.0,19960802
18555,Foxfire,3500000.0,258263.0,19960823
12123,Chain Reaction,50000000.0,60209334.0,19960802
10830,Matilda,36000000.0,33459416.0,19960802
10546,The Crow: City of Angels,13000000.0,17917287.0,19960829
31417,Eyes Without a Face,97000000.0,232380243.0,19600111
9431,Bordello of Blood,15000000.0,5600000.0,19960816
124619,Lotto Land,30000000.0,612060372.0,19950601
297645,The Story of Xinghua,15000000.0,17300000.0,19940330
144982,The Big Squeeze,1500000.0,1021103568.0,19960906
47907,The Spitfire Grill,6000000.0,12643776.0,19960823
10061,Escape from L.A.,50000000.0,42277365.0,19960809
549,Basquiat,2962051.0,3011195.0,19960809
10478,Tin Cup,45000000.0,53854588.0,19960816
66634,Dingo,200000.0,300000.0,19910602
116690,The Ballad of Narayama,26000000.0,270813.0,19580601
100914,Crows and Sparrows,3000000.0,2015882.0,19490101
238,The Godfather,6000000.0,245066411.0,19720314
88224,Manny & Lo,500000.0,431326.0,19960122
132641,Wife,30000000.0,2100000.0,19530429
9303,Bound,4500000.0,7011317.0,19960913
23945,Carpool,17000000.0,3099497.0,19960823
22479,Kansas City,12500000.0,1775619.0,19960816
38955,Project S,7546570.0,222430.0,19931021
114089,Bye-Bye,85000000.0,10676194.0,19950830
11015,The Relic,60000000.0,33956608.0,19970110
9306,The Island of Dr. Moreau,40000000.0,49627779.0,19960823
58770,The Trigger Effect,8000000.0,57779280.0,19960830
124851,Sweet Nothing,940000.0,5100000.0,19950608
10723,Bulletproof,25000000.0,22611954.0,19960906
101230,1-900,1900000.0,1900000.0,19940901
253632,Baton Rouge,17820000.0,14054361.0,19881008
10987,Halloween: The Curse of Michael Myers,5000000.0,15116634.0,19950929
20318,Mother Night,786675.0,861789.0,19961101
2769,An American in Paris,2723903.0,4500000.0,19510808
164,Breakfast at Tiffany's,150000.0,9500000.0,19611005
426,Vertigo,2479000.0,28000000.0,19580509
567,Rear Window,1000000.0,36764313.0,19540801
