id,title,release_date,budget,revenue
49806,The Daytrippers,1996-01-01,600000.0,2099677.0
4477,The Devil's Own,1997-03-12,90000000.0,140807547.0
18423,B.A.P.S.,1997-03-28,10000000.0,7240837.0
76996,Love and Other Catastrophes,1996-08-01,250000.0,0.0
6499,Turbo: A Power Rangers Movie,1997-03-27,10000000.0,17979739.0
50512,Anna Karenina,1997-04-04,40600000.0,791830.0
9405,Double Team,1997-04-04,30000000.0,48138337.0
12723,Inventing the Abbotts,1997-04-04,0.0,5926128.0
9434,Grosse Pointe Blank,1997-04-11,15000000.0,28084357.0
118991,Keys to Tulsa,1997-04-11,0.0,57252.0
13982,8 Heads in a Duffel Bag,1997-04-18,3000000.0,3602884.0
77223,Paradise Road,1997-04-11,16000000.0,2007100.0
9611,Romy and Michele's High School Reunion,1997-04-25,20000000.0,29235353.0
10357,Volcano,1997-04-25,90000000.0,122823468.0
816,Austin Powers: International Man of Mystery,1997-05-02,16500000.0,67683989.0
124680,Broken English,1996-09-09,2000000.0,0.0
16399,Commandments,1997-05-02,5000000.0,548562.0
31017,"Truth or Consequences, N.M.",1997-01-01,0.0,134831.0
24645,The Turning,1992-01-01,14000000.0,19428166.0
12499,Fathers' Day,1997-05-09,85000000.0,36000000.0
60082,Sprung,1997-05-14,0.0,7553105.0
11239,Shall We Dance?,1996-01-27,50000000.0,170128460.0
50850,The Second Jungle Book: Mowgli & Baloo,1997-05-16,0.0,479099.0
2058,Addicted to Love,1997-05-23,0.0,34673095.0
9450,Brassed Off,1996-11-01,0.0,2576197.0
45671,Rough Magic,1995-09-07,0.0,247202.0
15170,Buddy,1997-06-06,0.0,2575055.0
107743,Wedding Bell Blues,1996-10-18,0.0,44000.0
415,Batman & Robin,1997-06-20,125000000.0,238207122.0
47686,Dream with the Fishes,1997-01-01,1000000.0,543708.0
65889,Roseanna's Grave,1997-03-06,0.0,123330.0
34941,The Last Time I Committed Suicide,1997-06-20,4000000.0,46362.0
17991,Tetsuo II: Body Hammer,1992-01-01,125000.0,0.0
37567,Fall,1997-06-20,3000000.0,17363261.0
17834,A Simple Wish,1997-07-11,28000000.0,8345056.0
9387,Conan the Barbarian,1982-04-02,20000000.0,79114085.0
10603,George of the Jungle,1997-07-15,55000000.0,174463257.0
2142,Cop Land,1997-08-15,15000000.0,44862187.0
10336,Spawn,1997-07-31,40000000.0,87840042.0
14585,In the Company of Men,1997-01-19,25000.0,2804473.0
9458,Desperate Measures,1998-01-30,50000000.0,13800000.0
38295,She's So Lovely,1997-08-29,18000000.0,7300000.0
22073,Hoodlum,1997-08-27,30000000.0,23461013.0
37244,Leave it to Beaver,1997-08-22,15000000.0,10925060.0
4961,Mimic,1997-08-22,30000000.0,25480490.0
9416,Money Talks,1997-08-22,25000000.0,48407611.0
17832,Kull the Conqueror,1997-08-29,30000000.0,6112613.0
468,My Own Private Idaho,1991-10-17,2500000.0,6400000.0
32519,"Kiss Me, Guido",1997-07-18,740000.0,1918497.0
10806,In & Out,1997-09-10,35000000.0,63900000.0
9433,The Edge,1997-09-06,30000000.0,43312294.0
6623,The Peacemaker,1997-09-26,50000000.0,110463140.0
9437,Kiss the Girls,1997-10-03,27000000.0,60527873.0
56651,Kicked in the Head,1997-09-26,4000000.0,102739.0
66588,A Thousand Acres,1997-09-17,28000000.0,7936780.0
75250,The Locusts,1997-10-03,0.0,10082.0
20457,The Matchmaker,1997-10-03,7000000.0,6000000.0
18355,The Assignment,1997-09-28,5000000.0,388789.0
33657,A Smile Like Yours,1997-08-27,18000000.0,3300000.0
28353,Def Jam's How to Be a Player,1997-08-06,0.0,13960203.0
36797,RocketMan,1997-10-10,16000000.0,0.0
25099,"Fast, Cheap & Out of Control",1997-10-03,0.0,832735.0
63437,Telling Lies In America,1997-08-02,4000000.0,318809.0
29911,FairyTale: A True Story,1997-01-01,0.0,14000000.0
9827,Phantoms,1998-01-23,14000000.0,5624282.0
8067,A Life Less Ordinary,1997-10-24,12000000.0,14633270.0
45153,Eve's Bayou,1997-09-07,6000000.0,14842388.0
14905,Welcome to Sarajevo,1997-05-09,9000000.0,334319.0
4995,Boogie Nights,1997-09-11,15000000.0,43101594.0
38904,Mrs. Dalloway,1997-09-01,0.0,3309421.0
9407,Red Corner,1997-10-30,48000000.0,22420000.0
2895,The Apostle,1997-10-09,5000000.0,19868354.0
19601,Bent,1997-11-26,0.0,55429.0
22797,The Butcher Boy,1997-07-13,0.0,5000000.0
293820,Tar,1997-11-26,35000000.0,29048571.0
597,Titanic,1997-11-18,1805000.0,1845034188.0
52537,Twisted,1996-11-14,50000000.0,40954603.0
12799,Full Speed,1996-09-25,0.0,7268779.0
62394,The Education of Little Tree,1997-12-25,0.0,323411.0
9438,Mr. Magoo,1997-12-25,30000000.0,75000000.0
27103,My Life in Pink,1997-05-28,3.0,7.0
32302,3 Ninjas: High Noon at Mega Mountain,1998-04-10,0.0,375805.0
88863,Caught Up,1998-02-27,0.0,6754484.0
41417,Firestorm,1998-01-08,19000000.0,8165212.0
12538,Senseless,1998-02-20,0.0,13035599.0
54007,Star Kid,1997-01-16,12000000.0,7.0
9490,Half Baked,1998-01-16,8000000.0,17460020.0
25719,Shooting Fish,1997-08-22,3000000.0,302204.0
21253,Four Days in September,1997-05-01,0.0,310724.0
39424,Music from Another Room,1998-04-24,0.0,118475.0
2923,B. Monkey,1998-11-07,0.0,50832.0
26269,Twilight,1998-03-06,37000000.0,393616788.0
21736,Everest,1998-03-06,55000000.0,76447420.0
9313,The Man in the Iron Mask,1998-03-12,35000000.0,183000000.0
9440,Primary Colors,1998-03-20,65000000.0,52100000.0
53092,"Niagara, Niagara",1997-08-30,0.0,168462.0
32911,Wide Awake,1998-03-20,6000000.0,0.0
44308,A Price Above Rubies,1998-03-26,0.0,1081957.0
124821,Eden,1996-01-01,0.0,65460.0
32456,Two Girls and a Guy,1997-09-07,1000000.0,2057193.0
32144,The Proposition,1998-03-26,147773.0,5048693.0
17127,The Object of My Affection,1998-04-17,15000000.0,46905889.0
40688,Meet the Deedles,1998-03-27,24000000.0,4562146.0
17133,Homegrown,1998-01-01,0.0,271375.0
19848,The Players Club,1998-04-08,4500000.0,23261485.0
1774,The Big One,1997-09-06,0.0,720074.0
30265,Chinese Box,1997-09-04,0.0,3237520.0
2157,Lost in Space,1998-04-03,80000000.0,136159423.0
8838,Mercury Rising,1998-04-03,60000000.0,93100000.0
16980,The Last Days of Disco,1998-05-29,8000000.0,3020601.0
27472,The Odd Couple II,1998-04-09,0.0,18912328.0
47881,My Giant,1998-04-10,0.0,7985929.0
12488,The Gingerbread Man,1998-01-23,25000000.0,1700000.0
81367,Slappy and the Stinkers,1998-01-23,0.0,80837.0
267,Live Flesh,1997-10-28,0.0,1535558.0
21252,Nil by Mouth,1997-05-08,9000000.0,0.0
9449,The Borrowers,1997-12-05,29000000.0,22619699.0
6264,Prince Valiant,1997-07-24,2970000.0,3373.0
188870,Leather Jacket Love Story,1998-02-20,67000.0,0.0
13907,Kurt & Courtney,1998-02-27,0.0,890324.0
29825,The Real Blonde,1997-09-14,0.0,83488.0
9771,Major League: Back to the Minors,1998-04-17,18000000.0,3572443.0
76330,Wild Man Blues,1997-01-16,0.0,425788.0
38618,Tarzan and the Lost City,1998-04-24,20000000.0,2172941.0
18316,Black Dog,1998-05-01,30000000.0,12951088.0
78373,"Dancer, Texas Pop. 81",1998-05-01,0.0,565592.0
49474,Go Now,1995-09-16,6700000.0,21000000.0
55561,Clockwatchers,1997-01-01,0.0,537948.0
35796,Lawn Dogs,1997-11-21,7000000.0,106404.0
18937,Quest for Camelot,1998-05-15,40000000.0,38172500.0
14342,Almost Heroes,1998-05-29,30000000.0,6100000.0
9715,Hope Floats,1998-05-29,30000000.0,81471882.0
26610,Insomnia,1997-03-14,0.0,227569.0
